user_id,request_idx,trace_id,timestamp,request_type,input_tokens,output_tokens_expected,output_tokens_actual,cache_hit_blocks,cache_miss_blocks,ttft,ttlt,itl,delay_expected,delay_actual,success,error_message,request_start_time,prefill_complete_time,request_complete_time,token_timestamps,tokens_per_chunk
User-001,0,trace_0712,1788382847.6121361,streaming,18853,119,107,0,294,10.368620157241821,29.32244062423706,0.17880962704712489,0.0,0,True,,1788382818.2895632,1788382828.6581833,1788382847.6120038,"[1788382828.6581833, 1788382829.2292209, 1788382829.8583124, 1788382830.5203774, 1788382831.2172532, 1788382831.9500809, 1788382832.7152328, 1788382833.5162609, 1788382834.3554585, 1788382835.1345282, 1788382835.713834, 1788382836.3494704, 1788382837.017873, 1788382837.719225, 1788382838.4571767, 1788382839.2299178, 1788382840.035466, 1788382840.6518645, 1788382841.2511816, 1788382841.9127028, 1788382842.5972452, 1788382843.320517, 1788382844.0807562, 1788382844.8732195, 1788382845.6996152, 1788382846.3664477, 1788382846.960184, 1788382847.6111984]","[1, 1, 1, 3, 1, 1, 2, 3, 4, 5, 1, 3, 5, 6, 6, 5, 3, 6, 6, 6, 4, 3, 6, 6, 6, 4, 5, 4]"
User-005,0,trace_0568,1788382866.4051914,streaming,20311,131,131,0,317,27.840368032455444,47.87950944900513,0.1541472416657668,0.0,0,True,,1788382818.5254772,1788382846.3658452,1788382866.4049866,"[1788382846.3658452, 1788382846.9596508, 1788382847.6101787, 1788382848.2911656, 1788382849.0219188, 1788382849.7805, 1788382850.570269, 1788382851.3924966, 1788382852.0274396, 1788382852.6251192, 1788382853.2781425, 1788382853.9696696, 1788382854.6886904, 1788382855.6661153, 1788382856.1221473, 1788382856.684763, 1788382857.3125656, 1788382857.9761517, 1788382858.6679153, 1788382859.392215, 1788382860.1548169, 1788382860.9491003, 1788382861.7776577, 1788382862.6399531, 1788382863.534713, 1788382864.4366446, 1788382864.4882622, 1788382864.5715663, 1788382864.65429, 1788382864.7416458, 1788382864.8212342, 1788382864.9051259, 1788382864.9880104, 1788382865.0705817, 1788382865.1537664, 1788382865.2406144, 1788382865.3194377, 1788382865.4021935, 1788382865.485664, 1788382865.5691874, 1788382865.651333, 1788382865.7344816, 1788382865.8181353, 1788382865.9017768, 1788382865.9843404, 1788382866.0677433, 1788382866.1503181, 1788382866.2343123, 1788382866.3169796, 1788382866.402337]","[1, 1, 1, 4, 5, 3, 1, 1, 2, 2, 1, 2, 1, 5, 3, 1, 4, 3, 2, 4, 2, 6, 2, 4, 1, 2, 1, 1, 1, 4, 3, 3, 5, 6, 4, 1, 2, 1, 1, 1, 1, 3, 5, 2, 6, 6, 3, 2, 4, 1]"
User-003,0,trace_0714,1788382866.9807475,streaming,21916,225,225,0,342,16.705754280090332,48.55244469642639,0.14217272507292883,0.0,0,True,,1788382818.4281805,1788382835.1339347,1788382866.9806252,"[1788382835.1339347, 1788382835.7120526, 1788382836.3478227, 1788382837.0167704, 1788382837.7186089, 1788382838.4565215, 1788382839.228919, 1788382840.034393, 1788382840.6511967, 1788382841.250327, 1788382841.9119508, 1788382842.5966609, 1788382843.3198786, 1788382844.0800524, 1788382844.8726196, 1788382845.6985757, 1788382846.3649907, 1788382846.9590523, 1788382847.6096487, 1788382848.290435, 1788382849.0207496, 1788382849.7797487, 1788382850.5696638, 1788382851.391791, 1788382852.026852, 1788382852.624607, 1788382853.2772367, 1788382853.969065, 1788382854.6864755, 1788382855.66555, 1788382856.1215873, 1788382856.6842308, 1788382857.3120353, 1788382857.9756272, 1788382858.6673987, 1788382859.3912225, 1788382860.154163, 1788382860.9485328, 1788382861.7770734, 1788382862.6394083, 1788382863.5341825, 1788382864.4361413, 1788382864.487546, 1788382864.5710483, 1788382864.6537857, 1788382864.7411141, 1788382864.8207414, 1788382864.904469, 1788382864.9874532, 1788382865.0700057, 1788382865.1531775, 1788382865.2400858, 1788382865.3187165, 1788382865.4015462, 1788382865.4850676, 1788382865.568572, 1788382865.6507628, 1788382865.73386, 1788382865.8174186, 1788382865.901182, 1788382865.9828238, 1788382866.0671484, 1788382866.149721, 1788382866.2337308, 1788382866.3164496, 1788382866.4016807, 1788382866.481433, 1788382866.5639052, 1788382866.6460047, 1788382866.7279558, 1788382866.8110318, 1788382866.893595, 1788382866.9780161]","[1, 1, 2, 3, 2, 2, 1, 2, 1, 2, 1, 3, 3, 3, 1, 1, 5, 2, 2, 3, 6, 4, 6, 3, 1, 1, 5, 3, 5, 2, 4, 6, 4, 2, 1, 6, 3, 6, 6, 3, 3, 2, 6, 1, 3, 5, 2, 4, 3, 1, 1, 3, 6, 5, 3, 2, 6, 3, 6, 1, 6, 3, 6, 1, 1, 3, 4, 6, 2, 2, 3, 2, 2]"
User-004,0,trace_0629,1788382867.387868,streaming,18361,185,185,0,286,22.177197694778442,48.91189432144165,0.14529726427534354,0.0,0,True,,1788382818.4755816,1788382840.6527793,1788382867.387476,"[1788382840.6527793, 1788382841.251747, 1788382841.9132679, 1788382842.5977907, 1788382843.3210351, 1788382844.0812833, 1788382844.8737383, 1788382845.7002268, 1788382846.3643632, 1788382846.9580197, 1788382847.6089942, 1788382848.291719, 1788382849.0225794, 1788382849.7810564, 1788382850.5708106, 1788382851.3930106, 1788382852.0261703, 1788382852.6238928, 1788382853.2766173, 1788382853.9680965, 1788382854.6857293, 1788382855.6648505, 1788382856.1199312, 1788382856.683008, 1788382857.3108544, 1788382857.9737864, 1788382858.665601, 1788382859.3899968, 1788382860.152454, 1788382860.946949, 1788382861.7752268, 1788382862.6381967, 1788382863.5329897, 1788382864.435083, 1788382864.486281, 1788382864.5699105, 1788382864.6525939, 1788382864.739824, 1788382864.8195596, 1788382864.9024775, 1788382864.9856622, 1788382865.067733, 1788382865.1517959, 1788382865.2388785, 1788382865.3169866, 1788382865.400103, 1788382865.4836564, 1788382865.5669565, 1788382865.6492653, 1788382865.7319381, 1788382865.8156834, 1788382865.8997657, 1788382865.981543, 1788382866.0655508, 1788382866.1483548, 1788382866.2322104, 1788382866.3149471, 1788382866.4001617, 1788382866.4800062, 1788382866.5626576, 1788382866.6446297, 1788382866.7263148, 1788382866.8091438, 1788382866.8921106, 1788382866.9758115, 1788382867.0561256, 1788382867.1371863, 1788382867.2183719, 1788382867.3017688, 1788382867.3840594]","[1, 2, 4, 1, 6, 1, 2, 2, 1, 3, 6, 3, 3, 1, 1, 3, 2, 2, 1, 2, 4, 2, 1, 3, 2, 2, 2, 1, 4, 5, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 4, 1, 6, 6, 4, 1, 6, 3, 6, 4, 3, 3, 3, 3, 5, 3, 3, 6, 4, 1, 1, 1, 6, 1, 2, 1, 2, 3, 6, 2]"
User-006,5,trace_0396,1788382869.8935747,streaming,31168,266,266,385,49,36.754761695861816,50.527161836624146,0.05197132128589558,11.0,0,True,,1788382819.3662932,1788382856.121055,1788382869.893455,"[1788382856.121055, 1788382856.6836562, 1788382857.3115044, 1788382857.9750216, 1788382858.6668053, 1788382859.3906453, 1788382860.1531186, 1788382860.9479651, 1788382861.776333, 1788382862.6388495, 1788382863.5336082, 1788382864.4356124, 1788382864.4869292, 1788382864.5704672, 1788382864.6532333, 1788382864.7405305, 1788382864.8202164, 1788382864.9036849, 1788382864.9868193, 1788382865.0693414, 1788382865.1525474, 1788382865.239531, 1788382865.3178685, 1788382865.4008722, 1788382865.484437, 1788382865.5679338, 1788382865.6500106, 1788382865.7329934, 1788382865.8162394, 1788382865.9004185, 1788382865.982102, 1788382866.0662336, 1788382866.1490963, 1788382866.2330766, 1788382866.3156211, 1788382866.400899, 1788382866.4806654, 1788382866.5633035, 1788382866.64526, 1788382866.727026, 1788382866.810214, 1788382866.8929431, 1788382866.9772425, 1788382867.0569766, 1788382867.138147, 1788382867.219179, 1788382867.3025181, 1788382867.3852754, 1788382867.4629593, 1788382867.5445993, 1788382867.6245492, 1788382867.7061002, 1788382867.7869303, 1788382867.867324, 1788382867.9492803, 1788382868.029401, 1788382868.1092288, 1788382868.1906815, 1788382868.280337, 1788382868.3520267, 1788382868.4342663, 1788382868.5135767, 1788382868.595558, 1788382868.6762016, 1788382868.7569358, 1788382868.8378484, 1788382868.9188936, 1788382868.998868, 1788382869.0792072, 1788382869.1603084, 1788382869.2410028, 1788382869.3231816, 1788382869.4036727, 1788382869.484621, 1788382869.5654275, 1788382869.6454945, 1788382869.7266772, 1788382869.8079188, 1788382869.8901625]","[1, 5, 1, 2, 2, 2, 6, 3, 3, 4, 5, 6, 6, 4, 3, 4, 2, 3, 2, 2, 1, 3, 2, 5, 6, 5, 2, 1, 2, 3, 5, 2, 3, 2, 4, 1, 3, 1, 1, 6, 1, 2, 6, 1, 5, 5, 6, 6, 1, 1, 1, 6, 6, 6, 6, 1, 1, 4, 1, 2, 2, 5, 6, 6, 5, 3, 3, 5, 4, 3, 1, 2, 6, 2, 1, 4, 4, 6, 6]"
User-007,0,trace_0398,1788382871.157693,streaming,13070,443,440,0,203,4.055259466171265,52.60013127326965,0.11058057359247925,0.0,0,True,,1788382818.5574965,1788382822.612756,1788382871.1576278,"[1788382822.612756, 1788382824.2808895, 1788382824.927333, 1788382825.609631, 1788382826.324942, 1788382827.0784597, 1788382828.656908, 1788382829.2285545, 1788382829.857205, 1788382830.5192056, 1788382831.2159812, 1788382831.9490075, 1788382832.7142677, 1788382833.5153124, 1788382834.354455, 1788382835.1328871, 1788382835.7112987, 1788382836.3471816, 1788382837.0161278, 1788382837.7179382, 1788382838.455473, 1788382839.228248, 1788382840.0337734, 1788382840.6502771, 1788382841.2495341, 1788382841.9108508, 1788382842.5958884, 1788382843.3189237, 1788382844.0789611, 1788382844.8719573, 1788382845.6978858, 1788382846.3632832, 1788382846.9572964, 1788382847.6083572, 1788382848.2888453, 1788382849.0200887, 1788382849.7786121, 1788382850.5687582, 1788382851.3906481, 1788382852.0251265, 1788382852.6229331, 1788382853.2759364, 1788382853.9674108, 1788382854.6846752, 1788382855.6637576, 1788382856.1142497, 1788382856.6821773, 1788382857.3100865, 1788382857.9730995, 1788382858.6649585, 1788382859.3893452, 1788382860.151814, 1788382860.9458027, 1788382861.7745247, 1788382862.63754, 1788382863.5317588, 1788382864.4343503, 1788382864.4855785, 1788382864.5692575, 1788382864.6519635, 1788382864.7347221, 1788382864.8188014, 1788382864.9017704, 1788382864.9843922, 1788382865.0670674, 1788382865.150432, 1788382865.238191, 1788382865.3159354, 1788382865.3992712, 1788382865.4827754, 1788382865.5662634, 1788382865.648282, 1788382865.7312834, 1788382865.8150065, 1788382865.898991, 1788382865.9809158, 1788382866.0640457, 1788382866.1476402, 1788382866.231359, 1788382866.3139598, 1788382866.399108, 1788382866.4792187, 1788382866.56186, 1788382866.6438117, 1788382866.725289, 1788382866.8084657, 1788382866.8910472, 1788382866.9751217, 1788382867.0550199, 1788382867.136562, 1788382867.2173805, 1788382867.3006203, 1788382867.3829997, 1788382867.4622767, 1788382867.5436566, 1788382867.6239104, 1788382867.7051406, 1788382867.7858734, 1788382867.8662229, 1788382867.9480672, 1788382868.0283763, 1788382868.1082466, 1788382868.1900344, 1788382868.2790155, 1788382868.3512979, 1788382868.432972, 1788382868.5129242, 1788382868.5944567, 1788382868.675247, 1788382868.7559094, 1788382868.8366933, 1788382868.917905, 1788382868.9977922, 1788382869.0785213, 1788382869.1593256, 1788382869.2397575, 1788382869.3221674, 1788382869.4024248, 1788382869.4836142, 1788382869.564424, 1788382869.644468, 1788382869.7258763, 1788382869.80693, 1788382869.8891869, 1788382869.9687386, 1788382870.042871, 1788382870.1171775, 1788382870.1905754, 1788382870.2645211, 1788382870.339079, 1788382870.4130316, 1788382870.4874377, 1788382870.5618045, 1788382870.6354315, 1788382870.709869, 1788382870.7838056, 1788382870.8575768, 1788382870.9315786, 1788382871.0059865, 1788382871.0800672, 1788382871.1551135]","[1, 3, 1, 2, 2, 3, 1, 3, 2, 3, 2, 1, 2, 1, 3, 6, 6, 2, 2, 4, 4, 5, 1, 2, 6, 6, 4, 4, 2, 3, 2, 6, 4, 1, 1, 6, 3, 4, 3, 6, 1, 2, 5, 3, 4, 5, 1, 2, 2, 1, 4, 1, 2, 4, 4, 2, 4, 1, 1, 2, 5, 6, 6, 1, 4, 4, 2, 4, 1, 6, 6, 6, 2, 5, 4, 2, 1, 6, 3, 1, 1, 3, 1, 2, 6, 1, 6, 6, 2, 1, 1, 4, 6, 1, 3, 1, 1, 3, 6, 3, 2, 2, 2, 1, 3, 6, 1, 3, 2, 6, 1, 1, 4, 4, 1, 5, 4, 6, 6, 3, 6, 4, 4, 3, 2, 3, 3, 2, 6, 5, 5, 4, 2, 2, 6, 2, 5, 2, 1, 2, 1]"
User-010,0,trace_0330,1788382872.696769,streaming,26812,424,424,0,418,9.604074954986572,17.861427068710327,0.019520926982798475,0.0,0,True,,1788382854.8352275,1788382864.4393024,1788382872.6966546,"[1788382864.4393024, 1788382864.4899693, 1788382864.57372, 1788382864.6558714, 1788382864.7432137, 1788382864.8227189, 1788382864.906924, 1788382864.9895694, 1788382865.072371, 1788382865.1557262, 1788382865.2421489, 1788382865.3213115, 1788382865.4039853, 1788382865.4874675, 1788382865.5709662, 1788382865.652845, 1788382865.736338, 1788382865.8198001, 1788382865.9035425, 1788382865.9863086, 1788382866.0694652, 1788382866.1557426, 1788382866.2360475, 1788382866.3185377, 1788382866.4045281, 1788382866.483197, 1788382866.565757, 1788382866.647802, 1788382866.729847, 1788382866.8127725, 1788382866.8954182, 1788382866.9802268, 1788382867.0589464, 1788382867.140107, 1788382867.2212245, 1788382867.3044562, 1788382867.3871586, 1788382867.4653432, 1788382867.5464194, 1788382867.627063, 1788382867.711308, 1788382867.7890484, 1788382867.8694236, 1788382867.9515085, 1788382868.031575, 1788382868.1113398, 1788382868.1931748, 1788382868.2797625, 1788382868.3539453, 1788382868.4363773, 1788382868.516064, 1788382868.597675, 1788382868.678016, 1788382868.7588556, 1788382868.8398278, 1788382868.9209032, 1788382869.0009563, 1788382869.081543, 1788382869.1624093, 1788382869.243222, 1788382869.325178, 1788382869.4058151, 1788382869.486674, 1788382869.5675492, 1788382869.650204, 1788382869.728782, 1788382869.8096392, 1788382869.8930557, 1788382869.969406, 1788382870.0435176, 1788382870.1181815, 1788382870.1911657, 1788382870.264902, 1788382870.3398309, 1788382870.4137368, 1788382870.488089, 1788382870.562654, 1788382870.6362374, 1788382870.7106678, 1788382870.7844925, 1788382870.8583112, 1788382870.9322877, 1788382871.0068324, 1788382871.0808003, 1788382871.156666, 1788382871.2232687, 1788382871.2933176, 1788382871.3634307, 1788382871.4382343, 1788382871.5024903, 1788382871.5732474, 1788382871.6432652, 1788382871.7137485, 1788382871.783245, 1788382871.8533542, 1788382871.9232686, 1788382871.99337, 1788382872.063005, 1788382872.1328661, 1788382872.2031214, 1788382872.273875, 1788382872.3436823, 1788382872.4136171, 1788382872.4841306, 1788382872.552852, 1788382872.6231925, 1788382872.6949525]","[1, 1, 1, 4, 1, 6, 1, 3, 2, 3, 5, 2, 1, 2, 2, 1, 3, 4, 5, 1, 1, 4, 3, 3, 4, 6, 3, 2, 2, 6, 6, 2, 6, 1, 1, 6, 1, 2, 6, 6, 3, 3, 4, 3, 6, 5, 3, 2, 1, 2, 1, 2, 6, 3, 5, 6, 5, 6, 6, 4, 5, 1, 6, 4, 4, 6, 6, 5, 1, 6, 6, 6, 3, 1, 4, 2, 6, 6, 5, 6, 4, 6, 6, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 2, 5, 6, 3, 4, 1, 6, 6, 6, 6, 6, 4]"
User-009,0,trace_0313,1788382872.9979417,streaming,12330,368,368,0,192,36.752204179763794,54.08304214477539,0.04722299173027683,0.0,0,True,,1788382818.9147947,1788382855.6669989,1788382872.9978368,"[1788382855.6669989, 1788382856.1226635, 1788382856.6852496, 1788382857.3130803, 1788382857.976687, 1788382858.6684437, 1788382859.3928406, 1788382860.1553679, 1788382860.949811, 1788382861.7781775, 1788382862.6410675, 1788382863.5352678, 1788382864.4376607, 1788382864.4888473, 1788382864.5721467, 1788382864.6548188, 1788382864.7421582, 1788382864.8217292, 1788382864.9057195, 1788382864.9885402, 1788382865.0711937, 1788382865.1543949, 1788382865.2411003, 1788382865.3200655, 1788382865.4027915, 1788382865.4862454, 1788382865.569744, 1788382865.6518373, 1788382865.7351341, 1788382865.8186936, 1788382865.9023688, 1788382865.9850907, 1788382866.0683463, 1788382866.1541185, 1788382866.2349079, 1788382866.3175051, 1788382866.4034388, 1788382866.4820528, 1788382866.5645368, 1788382866.6465955, 1788382866.728554, 1788382866.8116286, 1788382866.8941748, 1788382866.978999, 1788382867.05766, 1788382867.1389573, 1788382867.219996, 1788382867.3033776, 1788382867.3860433, 1788382867.4635274, 1788382867.545218, 1788382867.6255786, 1788382867.7096043, 1788382867.7876554, 1788382867.8680599, 1788382867.9500299, 1788382868.0301087, 1788382868.1099586, 1788382868.191649, 1788382868.2809155, 1788382868.3527484, 1788382868.43522, 1788382868.514795, 1788382868.5963717, 1788382868.6768646, 1788382868.7576241, 1788382868.838554, 1788382868.9196155, 1788382868.9996195, 1788382869.0802279, 1788382869.1610572, 1788382869.2416754, 1788382869.3239636, 1788382869.4044209, 1788382869.4853601, 1788382869.5661588, 1788382869.6461725, 1788382869.7274163, 1788382869.8085225, 1788382869.8915162, 1788382869.9701118, 1788382870.0442972, 1788382870.1189504, 1788382870.1925952, 1788382870.265264, 1788382870.3404546, 1788382870.4144897, 1788382870.4888327, 1788382870.5634558, 1788382870.636912, 1788382870.71147, 1788382870.785211, 1788382870.8590987, 1788382870.933005, 1788382871.007613, 1788382871.0815272, 1788382871.1573176, 1788382871.2244408, 1788382871.2940638, 1788382871.3642435, 1788382871.4391186, 1788382871.503619, 1788382871.5740674, 1788382871.6445923, 1788382871.7146263, 1788382871.7838976, 1788382871.8542244, 1788382871.923978, 1788382871.994187, 1788382872.06372, 1788382872.1334193, 1788382872.2039037, 1788382872.2747607, 1788382872.344364, 1788382872.4143596, 1788382872.4848921, 1788382872.5538447, 1788382872.6239283, 1788382872.6962802, 1788382872.7626438, 1788382872.8209705, 1788382872.8782127, 1788382872.936279, 1788382872.9969704]","[1, 2, 4, 4, 1, 6, 3, 2, 6, 2, 3, 3, 2, 1, 1, 3, 3, 4, 3, 2, 1, 6, 5, 3, 6, 3, 2, 2, 5, 4, 5, 4, 2, 1, 4, 5, 3, 2, 2, 1, 6, 5, 2, 6, 6, 2, 1, 1, 6, 2, 1, 1, 3, 4, 4, 2, 3, 2, 6, 1, 2, 2, 2, 6, 2, 1, 6, 5, 2, 5, 1, 2, 3, 1, 2, 3, 1, 3, 6, 5, 2, 6, 6, 1, 3, 1, 3, 2, 1, 1, 4, 1, 1, 1, 1, 3, 1, 6, 5, 3, 5, 3, 3, 4, 1, 1, 3, 6, 3, 1, 3, 3, 6, 3, 2, 2, 6, 6, 2, 2, 2, 1, 1, 1]"
User-008,0,trace_0707,1788382872.997621,streaming,19408,381,381,0,302,33.422547817230225,54.39178252220154,0.055182196592029775,0.0,0,True,,1788382818.6057456,1788382852.0282934,1788382872.997528,"[1788382852.0282934, 1788382852.6256442, 1788382853.2787864, 1788382853.9702244, 1788382854.689239, 1788382855.6675117, 1788382856.1232128, 1788382856.6857529, 1788382857.3135903, 1788382857.977189, 1788382858.668978, 1788382859.3934207, 1788382860.1559277, 1788382860.9503486, 1788382861.7787035, 1788382862.6417615, 1788382863.53578, 1788382864.438403, 1788382864.4894114, 1788382864.5731292, 1788382864.6553555, 1788382864.7426524, 1788382864.8222198, 1788382864.9063, 1788382864.989059, 1788382865.0717328, 1788382865.1551316, 1788382865.2416098, 1788382865.3206959, 1788382865.4034035, 1788382865.486868, 1788382865.5703108, 1788382865.6523373, 1788382865.7357442, 1788382865.8192837, 1788382865.9029648, 1788382865.985718, 1788382866.0688996, 1788382866.1550562, 1788382866.2355072, 1788382866.3180332, 1788382866.4040022, 1788382866.4826112, 1788382866.565106, 1788382866.6472304, 1788382866.7292056, 1788382866.8122275, 1788382866.894806, 1788382866.9796412, 1788382867.058257, 1788382867.1395328, 1788382867.2205894, 1788382867.3039424, 1788382867.3865814, 1788382867.4646282, 1788382867.5458539, 1788382867.6263778, 1788382867.7106524, 1788382867.788414, 1788382867.8688293, 1788382867.950851, 1788382868.0309038, 1788382868.1106849, 1788382868.1925359, 1788382868.2814415, 1788382868.3533485, 1788382868.4358392, 1788382868.5154803, 1788382868.597047, 1788382868.677496, 1788382868.7582092, 1788382868.8392816, 1788382868.9203515, 1788382869.000355, 1788382869.080965, 1788382869.1617825, 1788382869.2424767, 1788382869.3245788, 1788382869.405205, 1788382869.486073, 1788382869.5669415, 1788382869.6494107, 1788382869.7281606, 1788382869.8091712, 1788382869.8921945, 1788382869.9678156, 1788382870.0420208, 1788382870.1157913, 1788382870.1899023, 1788382870.2640097, 1788382870.3381824, 1788382870.4122212, 1788382870.4866366, 1788382870.560558, 1788382870.6343403, 1788382870.708852, 1788382870.7828186, 1788382870.8565729, 1788382870.9305933, 1788382871.0047164, 1788382871.0789406, 1788382871.154385, 1788382871.222561, 1788382871.2923162, 1788382871.362301, 1788382871.436957, 1788382871.501838, 1788382871.5721555, 1788382871.6425793, 1788382871.7124257, 1788382871.7825012, 1788382871.8521528, 1788382871.92214, 1788382871.9923532, 1788382872.061959, 1788382872.1321843, 1788382872.2020798, 1788382872.2726185, 1788382872.3425736, 1788382872.412444, 1788382872.4830203, 1788382872.552135, 1788382872.6221204, 1788382872.6937728, 1788382872.7621837, 1788382872.8203557, 1788382872.8776395, 1788382872.9356382, 1788382872.995991]","[1, 1, 1, 4, 5, 3, 1, 1, 2, 2, 1, 2, 1, 5, 3, 1, 4, 3, 2, 4, 2, 2, 1, 4, 3, 6, 2, 1, 2, 5, 3, 6, 2, 4, 3, 4, 2, 5, 5, 3, 1, 3, 1, 2, 1, 6, 1, 2, 3, 2, 2, 6, 2, 5, 4, 6, 5, 6, 3, 1, 6, 6, 1, 3, 1, 3, 2, 2, 2, 1, 1, 3, 3, 1, 3, 3, 4, 3, 1, 2, 6, 1, 2, 2, 6, 3, 2, 1, 1, 2, 2, 1, 6, 5, 5, 5, 2, 1, 1, 6, 2, 3, 1, 2, 4, 2, 1, 3, 6, 6, 1, 6, 6, 3, 6, 3, 6, 6, 1, 3, 2, 1, 6, 1, 6, 1, 1, 6, 1]"
User-007,1,trace_0398,1788382876.9282186,streaming,13738,115,115,203,11,0.3427259922027588,1.7212822437286377,0.012092598697595429,45.0,0,True,,1788382875.2068787,1788382875.5496047,1788382876.928161,"[1788382875.5496047, 1788382875.5756202, 1788382875.6220589, 1788382875.6690772, 1788382875.7154174, 1788382875.76192, 1788382875.8085706, 1788382875.855212, 1788382875.901749, 1788382875.948327, 1788382875.9949148, 1788382876.0414898, 1788382876.0880406, 1788382876.1349561, 1788382876.1815217, 1788382876.2282705, 1788382876.2748742, 1788382876.3218515, 1788382876.3732948, 1788382876.414899, 1788382876.4615512, 1788382876.5080113, 1788382876.5547233, 1788382876.6009605, 1788382876.647506, 1788382876.6940107, 1788382876.7404861, 1788382876.787076, 1788382876.8335216, 1788382876.8802624, 1788382876.9274342]","[1, 6, 4, 2, 2, 2, 4, 4, 6, 6, 3, 6, 6, 6, 5, 3, 6, 6, 1, 6, 2, 1, 6, 6, 2, 3, 1, 3, 1, 3, 2]"
