user_id,request_idx,trace_id,timestamp,request_type,input_tokens,output_tokens_expected,output_tokens_actual,cache_hit_blocks,cache_miss_blocks,ttft,ttlt,itl,delay_expected,delay_actual,success,error_message,request_start_time,prefill_complete_time,request_complete_time,token_timestamps,tokens_per_chunk
User-001,0,trace_0712,1788383718.3822482,streaming,18851,119,119,0,294,6.2156970500946045,31.819963455200195,0.21698530851784398,0.0,0,True,,1788383686.5622182,1788383692.7779152,1788383718.3821816,"[1788383692.7779152, 1788383693.3612633, 1788383693.9963558, 1788383694.6683538, 1788383695.3750896, 1788383696.0987842, 1788383696.6741247, 1788383697.3052583, 1788383697.9684746, 1788383698.6641092, 1788383699.3668706, 1788383699.945374, 1788383700.576428, 1788383701.2400448, 1788383701.939833, 1788383702.672418, 1788383703.43799, 1788383704.2411668, 1788383705.0778067, 1788383705.8588083, 1788383706.4338644, 1788383707.0719588, 1788383707.7443874, 1788383708.4493132, 1788383709.190581, 1788383709.9631495, 1788383710.7729268, 1788383711.3856242, 1788383711.9903462, 1788383712.6489003, 1788383713.3392353, 1788383714.066769, 1788383714.8273034, 1788383715.6225736, 1788383716.4498086, 1788383717.1311939, 1788383717.7249749, 1788383718.3798525]","[1, 2, 4, 3, 5, 1, 1, 6, 5, 4, 5, 3, 3, 1, 6, 2, 1, 2, 4, 1, 1, 6, 2, 4, 1, 1, 2, 6, 5, 1, 3, 6, 3, 1, 6, 4, 2, 5]"
User-005,0,trace_0568,1788383756.2789104,streaming,20311,131,131,0,317,30.348411798477173,69.49409437179565,0.30112063517937293,0.0,0,True,,1788383686.784663,1788383717.1330748,1788383756.2787573,"[1788383717.1330748, 1788383717.7265415, 1788383718.3817732, 1788383719.0631151, 1788383719.790479, 1788383720.5516374, 1788383721.343121, 1788383722.1650913, 1788383722.81057, 1788383723.4062448, 1788383724.061785, 1788383724.7489352, 1788383725.473374, 1788383726.2314155, 1788383727.019615, 1788383727.8443725, 1788383728.701579, 1788383729.591518, 1788383730.2141507, 1788383730.8140962, 1788383731.4760928, 1788383732.1677594, 1788383732.8934572, 1788383733.655406, 1788383734.4496055, 1788383735.2803316, 1788383736.1409318, 1788383737.1139736, 1788383737.940472, 1788383738.514538, 1788383739.1600978, 1788383739.84104, 1788383740.5509727, 1788383741.2958622, 1788383742.0702972, 1788383742.8785567, 1788383743.671205, 1788383744.2557192, 1788383744.8967657, 1788383745.5695002, 1788383746.274671, 1788383747.0114293, 1788383747.7801309, 1788383748.58395, 1788383749.4205682, 1788383750.2891285, 1788383751.1931736, 1788383752.127264, 1788383752.8748229, 1788383753.46045, 1788383754.1136348, 1788383754.803634, 1788383755.5259123, 1788383756.278052]","[1, 1, 1, 4, 4, 6, 4, 2, 1, 1, 4, 1, 2, 3, 1, 3, 2, 2, 4, 4, 1, 1, 1, 2, 3, 3, 1, 1, 1, 3, 1, 6, 3, 3, 1, 1, 2, 1, 1, 2, 3, 6, 3, 6, 1, 1, 3, 2, 1, 2, 1, 6, 4, 3]"
User-004,0,trace_0629,1788383761.2420616,streaming,18361,185,185,0,286,24.6497802734375,74.50525832176208,0.2709536850452423,0.0,0,True,,1788383686.736714,1788383711.3864942,1788383761.2419722,"[1788383711.3864942, 1788383711.9909298, 1788383712.649422, 1788383713.3397691, 1788383714.0673416, 1788383714.8278365, 1788383715.6231403, 1788383716.4503884, 1788383717.131758, 1788383717.7254932, 1788383718.380685, 1788383719.0620172, 1788383719.7894037, 1788383720.5505433, 1788383721.341992, 1788383722.1640167, 1788383722.8095765, 1788383723.4051883, 1788383724.0606568, 1788383724.7478652, 1788383725.47229, 1788383726.2303257, 1788383727.018536, 1788383727.8432808, 1788383728.7005484, 1788383729.5904355, 1788383730.2131565, 1788383730.813048, 1788383731.475068, 1788383732.166669, 1788383732.8923738, 1788383733.6542885, 1788383734.4483852, 1788383735.2792706, 1788383736.139873, 1788383737.1121464, 1788383737.9389148, 1788383738.5128965, 1788383739.15844, 1788383739.8394995, 1788383740.5493977, 1788383741.2942605, 1788383742.0687392, 1788383742.8769689, 1788383743.6697, 1788383744.2540748, 1788383744.8950973, 1788383745.5679028, 1788383746.2730718, 1788383747.0098078, 1788383747.7785838, 1788383748.5823746, 1788383749.4189608, 1788383750.287557, 1788383751.191581, 1788383752.125693, 1788383752.8725026, 1788383753.4582736, 1788383754.1114943, 1788383754.8015082, 1788383755.5237823, 1788383756.2758582, 1788383757.0558164, 1788383757.886299, 1788383758.5532546, 1788383759.156907, 1788383759.8180704, 1788383760.5137024, 1788383761.2391453]","[1, 2, 5, 2, 3, 3, 1, 2, 3, 1, 3, 1, 1, 1, 2, 2, 1, 4, 6, 3, 6, 1, 2, 5, 1, 2, 3, 4, 2, 4, 6, 6, 2, 4, 3, 3, 6, 2, 2, 1, 2, 1, 2, 5, 2, 2, 3, 1, 3, 4, 1, 6, 5, 5, 6, 2, 1, 2, 1, 2, 1, 5, 3, 2, 2, 1, 1, 1, 1]"
User-003,0,trace_0714,1788383770.2326431,streaming,21916,225,225,0,342,19.16454029083252,83.53882479667664,0.28738519868680407,0.0,0,True,,1788383686.693737,1788383705.8582773,1788383770.2325618,"[1788383705.8582773, 1788383706.433346, 1788383707.0714314, 1788383707.7438688, 1788383708.4487362, 1788383709.1900518, 1788383709.9625685, 1788383710.7723658, 1788383711.385113, 1788383711.989775, 1788383712.6482897, 1788383713.3385758, 1788383714.0661674, 1788383714.826663, 1788383715.6219518, 1788383716.4492257, 1788383717.1306539, 1788383717.7243679, 1788383718.3792214, 1788383719.061415, 1788383719.7887542, 1788383720.5499198, 1788383721.3414104, 1788383722.1634176, 1788383722.8090644, 1788383723.4046593, 1788383724.0601146, 1788383724.7473342, 1788383725.471755, 1788383726.2297409, 1788383727.0179796, 1788383727.8427176, 1788383728.700012, 1788383729.5898964, 1788383730.2126715, 1788383730.8125372, 1788383731.4745023, 1788383732.1661444, 1788383732.891861, 1788383733.653766, 1788383734.4478664, 1788383735.2787058, 1788383736.139359, 1788383737.111622, 1788383737.9383857, 1788383738.5123706, 1788383739.1579077, 1788383739.838984, 1788383740.5488634, 1788383741.293753, 1788383742.0682168, 1788383742.8764572, 1788383743.669203, 1788383744.2535608, 1788383744.8945608, 1788383745.5673885, 1788383746.2725556, 1788383747.0093079, 1788383747.7780776, 1788383748.5818639, 1788383749.4183989, 1788383750.2870593, 1788383751.1910534, 1788383752.1251373, 1788383752.8719795, 1788383753.457705, 1788383754.110937, 1788383754.8009055, 1788383755.5232747, 1788383756.2753367, 1788383757.0552983, 1788383757.8857822, 1788383758.5527537, 1788383759.1564035, 1788383759.8175385, 1788383760.5131505, 1788383761.2385788, 1788383762.0107524, 1788383762.8162522, 1788383763.6532407, 1788383764.521402, 1788383765.4199915, 1788383766.348114, 1788383767.3074868, 1788383768.294563, 1788383768.9717474, 1788383769.5648582, 1788383770.2291658]","[1, 1, 1, 4, 5, 2, 6, 4, 1, 1, 2, 3, 1, 5, 2, 2, 1, 2, 3, 2, 3, 6, 1, 2, 1, 1, 2, 1, 2, 3, 2, 1, 3, 3, 1, 2, 3, 2, 1, 1, 2, 2, 1, 4, 1, 6, 4, 3, 6, 2, 5, 2, 2, 1, 1, 2, 2, 1, 2, 4, 3, 1, 6, 1, 4, 6, 6, 6, 2, 4, 2, 3, 2, 1, 5, 3, 1, 1, 1, 6, 2, 1, 1, 6, 2, 2, 1, 3]"
User-009,0,trace_0313,1788383773.2578015,streaming,12330,368,368,0,192,12.4773530960083,86.3687732219696,0.2013390194167883,0.0,0,True,,1788383686.88894,1788383699.3662932,1788383773.2577133,"[1788383699.3662932, 1788383699.9447818, 1788383700.5758388, 1788383701.2394586, 1788383701.939244, 1788383702.6718855, 1788383703.4374194, 1788383704.2405748, 1788383705.077227, 1788383705.8574107, 1788383706.432744, 1788383707.0708487, 1788383707.7433043, 1788383708.4481359, 1788383709.1894522, 1788383709.9619832, 1788383710.7717755, 1788383711.384501, 1788383711.9891744, 1788383712.6476343, 1788383713.3379693, 1788383714.065546, 1788383714.8260303, 1788383715.6212974, 1788383716.4486256, 1788383717.1300173, 1788383717.7237525, 1788383718.3785799, 1788383719.0608182, 1788383719.7881432, 1788383720.549318, 1788383721.34082, 1788383722.1628077, 1788383722.8084779, 1788383723.4040482, 1788383724.0595112, 1788383724.746706, 1788383725.4711628, 1788383726.2291286, 1788383727.0173488, 1788383727.8421073, 1788383728.6994185, 1788383729.5892892, 1788383730.2121382, 1788383730.8119905, 1788383731.4739656, 1788383732.1656044, 1788383732.8913202, 1788383733.653226, 1788383734.447322, 1788383735.2781627, 1788383736.138756, 1788383737.1110775, 1788383737.9378605, 1788383738.5118291, 1788383739.1573892, 1788383739.838409, 1788383740.54833, 1788383741.293241, 1788383742.0676887, 1788383742.8759294, 1788383743.6686885, 1788383744.253028, 1788383744.8940246, 1788383745.5668578, 1788383746.2720025, 1788383747.0087698, 1788383747.777509, 1788383748.581347, 1788383749.4178784, 1788383750.2865145, 1788383751.1904907, 1788383752.124624, 1788383752.8714776, 1788383753.4571707, 1788383754.1103547, 1788383754.800343, 1788383755.5227022, 1788383756.2748015, 1788383757.0547833, 1788383757.885247, 1788383758.5521915, 1788383759.1558704, 1788383759.8170223, 1788383760.5126047, 1788383761.2380562, 1788383762.0100305, 1788383762.8157475, 1788383763.6527066, 1788383764.5208752, 1788383765.4194496, 1788383766.3476074, 1788383767.3069522, 1788383768.2940388, 1788383768.9712114, 1788383769.5643244, 1788383770.2286236, 1788383770.9232986, 1788383771.6689181, 1788383772.4442985, 1788383773.2543306]","[1, 2, 4, 4, 6, 1, 2, 1, 4, 1, 5, 1, 2, 4, 3, 2, 3, 2, 1, 6, 2, 2, 5, 1, 2, 1, 4, 2, 1, 3, 1, 1, 2, 1, 6, 3, 3, 1, 2, 6, 4, 1, 6, 6, 6, 6, 6, 5, 2, 6, 6, 6, 6, 6, 6, 3, 6, 5, 2, 6, 6, 6, 6, 6, 2, 6, 4, 4, 3, 3, 3, 3, 1, 2, 6, 6, 6, 2, 4, 1, 6, 6, 4, 6, 6, 3, 3, 1, 6, 2, 6, 1, 6, 6, 5, 2, 1, 5, 2, 6, 1]"
User-007,0,trace_0398,1788383786.249937,streaming,13070,443,443,0,203,9.283401250839233,99.43508839607239,0.2039630930887628,0.0,0,True,,1788383686.814799,1788383696.0982003,1788383786.2498875,"[1788383696.0982003, 1788383696.6734428, 1788383697.3046472, 1788383697.9678416, 1788383698.6634886, 1788383699.365313, 1788383699.9441636, 1788383700.5752275, 1788383701.2388601, 1788383701.9386017, 1788383702.67126, 1788383703.4368327, 1788383704.2399685, 1788383705.07662, 1788383705.8567677, 1788383706.4321315, 1788383707.0701883, 1788383707.7426574, 1788383708.4475405, 1788383709.1888347, 1788383709.9613886, 1788383710.7711465, 1788383711.3870277, 1788383711.9914534, 1788383712.6499908, 1788383713.3403108, 1788383714.0678775, 1788383714.8283627, 1788383715.623667, 1788383716.450934, 1788383717.1322699, 1788383717.7260091, 1788383718.3812368, 1788383719.0625494, 1788383719.78995, 1788383720.551097, 1788383721.342525, 1788383722.1645699, 1788383722.8100739, 1788383723.4057186, 1788383724.0612013, 1788383724.7483776, 1788383725.4728422, 1788383726.2308826, 1788383727.019079, 1788383727.8438334, 1788383728.7010574, 1788383729.5910041, 1788383730.2136486, 1788383730.8135738, 1788383731.4755864, 1788383732.1672354, 1788383732.892909, 1788383733.654835, 1788383734.4490778, 1788383735.279794, 1788383736.1404073, 1788383737.113455, 1788383737.9399388, 1788383738.5139952, 1788383739.1595244, 1788383739.8405201, 1788383740.5504363, 1788383741.2953255, 1788383742.0697694, 1788383742.8780277, 1788383743.6706913, 1788383744.2551804, 1788383744.896209, 1788383745.5689294, 1788383746.274144, 1788383747.0109177, 1788383747.7796288, 1788383748.5834537, 1788383749.4200473, 1788383750.2886267, 1788383751.192676, 1788383752.1267622, 1788383752.8734987, 1788383753.4594223, 1788383754.1125739, 1788383754.802572, 1788383755.5248563, 1788383756.276982, 1788383757.0568852, 1788383757.8873892, 1788383758.5542736, 1788383759.1580098, 1788383759.8191633, 1788383760.514799, 1788383761.2406485, 1788383762.0117722, 1788383762.8172789, 1788383763.6543503, 1788383764.522529, 1788383765.4210658, 1788383766.349143, 1788383767.308544, 1788383768.2956815, 1788383768.9727437, 1788383769.5659244, 1788383770.230648, 1788383770.924447, 1788383771.6699288, 1788383772.445386, 1788383773.2557032, 1788383774.091999, 1788383774.961604, 1788383775.7476273, 1788383776.3357646, 1788383776.9828534, 1788383777.667132, 1788383778.3821466, 1788383779.1293218, 1788383779.903725, 1788383780.58143, 1788383781.1800904, 1788383781.8349972, 1788383782.525291, 1788383783.246154, 1788383784.0000148, 1788383784.7840514, 1788383785.6019182, 1788383786.247124]","[1, 6, 3, 2, 2, 1, 3, 2, 1, 1, 1, 1, 4, 3, 2, 3, 1, 4, 1, 3, 1, 5, 2, 1, 4, 6, 2, 4, 5, 4, 3, 3, 3, 3, 5, 3, 5, 1, 2, 3, 6, 3, 2, 3, 2, 4, 1, 2, 2, 6, 3, 4, 3, 6, 4, 5, 2, 2, 6, 6, 6, 1, 2, 5, 6, 6, 4, 4, 6, 6, 6, 2, 2, 2, 3, 1, 1, 2, 6, 6, 6, 6, 6, 6, 3, 2, 6, 6, 5, 2, 1, 1, 2, 3, 2, 2, 1, 3, 2, 6, 6, 6, 4, 6, 6, 4, 1, 3, 4, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 3, 2, 2]"
User-017,0,trace_0726,1788383791.640183,streaming,20008,201,201,0,312,56.548468351364136,104.52038264274597,0.23985957145690917,0.0,0,True,,1788383687.119727,1788383743.6681952,1788383791.6401095,"[1788383743.6681952, 1788383744.2524977, 1788383744.8934715, 1788383745.5662994, 1788383746.2714932, 1788383747.0082579, 1788383747.7769995, 1788383748.5808384, 1788383749.4173415, 1788383750.2859926, 1788383751.1899657, 1788383752.1240897, 1788383752.8709517, 1788383753.4566534, 1788383754.1098268, 1788383754.7998195, 1788383755.522152, 1788383756.2742608, 1788383757.054189, 1788383757.8847103, 1788383758.5516994, 1788383759.155356, 1788383759.8165145, 1788383760.5120993, 1788383761.237532, 1788383762.009505, 1788383762.8152082, 1788383763.652158, 1788383764.5203595, 1788383765.4189117, 1788383766.3470726, 1788383767.3063867, 1788383768.2935147, 1788383768.9706156, 1788383769.5638115, 1788383770.228081, 1788383770.922759, 1788383771.668397, 1788383772.44375, 1788383773.2537587, 1788383774.0909276, 1788383774.9605641, 1788383775.7465405, 1788383776.3347163, 1788383776.9817822, 1788383777.6660502, 1788383778.3811195, 1788383779.1282735, 1788383779.9026575, 1788383780.5801153, 1788383781.1790044, 1788383781.8339155, 1788383782.5242283, 1788383783.2451358, 1788383783.9989617, 1788383784.7829866, 1788383785.6008847, 1788383786.24527, 1788383786.8524904, 1788383787.5374975, 1788383788.2548187, 1788383789.0001276, 1788383789.6962216, 1788383790.3093307, 1788383790.9475005, 1788383791.6355429]","[1, 2, 6, 3, 2, 6, 4, 2, 3, 2, 6, 5, 4, 2, 3, 2, 5, 2, 5, 4, 1, 1, 1, 1, 2, 4, 2, 3, 2, 4, 3, 3, 1, 6, 1, 4, 2, 2, 6, 6, 6, 2, 6, 1, 5, 2, 3, 2, 1, 3, 1, 6, 1, 2, 4, 6, 5, 1, 2, 3, 2, 1, 4, 4, 3, 1]"
User-006,5,trace_0396,1788383799.8362334,streaming,31170,266,266,385,49,50.86630201339722,112.76643466949463,0.2335854062494242,11.0,0,True,,1788383687.0697122,1788383737.9360142,1788383799.8361468,"[1788383737.9360142, 1788383738.509955, 1788383739.1555727, 1788383739.8365445, 1788383740.5464673, 1788383741.2914264, 1788383742.0658565, 1788383742.8740544, 1788383743.6659942, 1788383744.250698, 1788383744.891702, 1788383745.564501, 1788383746.2696583, 1788383747.006462, 1788383747.7752697, 1788383748.5790622, 1788383749.4156516, 1788383750.2842584, 1788383751.1878545, 1788383752.1221118, 1788383752.868904, 1788383753.454875, 1788383754.1081038, 1788383754.7980542, 1788383755.5203633, 1788383756.272503, 1788383757.0529444, 1788383757.8834674, 1788383758.54958, 1788383759.1535904, 1788383759.814723, 1788383760.510282, 1788383761.2357275, 1788383762.007574, 1788383762.8133929, 1788383763.6503294, 1788383764.5185542, 1788383765.4171367, 1788383766.345251, 1788383767.3045995, 1788383768.291758, 1788383768.9687803, 1788383769.5619938, 1788383770.2262573, 1788383770.9208183, 1788383771.6666484, 1788383772.4419053, 1788383773.25195, 1788383774.089155, 1788383774.9587216, 1788383775.7447455, 1788383776.332984, 1788383776.9800377, 1788383777.6642814, 1788383778.3793595, 1788383779.1264431, 1788383779.9008741, 1788383780.5773401, 1788383781.1766853, 1788383781.831602, 1788383782.5218425, 1788383783.242827, 1788383783.9966962, 1788383784.780624, 1788383785.5985394, 1788383786.2429178, 1788383786.850164, 1788383787.5351555, 1788383788.2524645, 1788383788.997757, 1788383789.6939566, 1788383790.3082438, 1788383790.9450722, 1788383791.633137, 1788383792.355057, 1788383793.1078763, 1788383793.8942807, 1788383794.7026403, 1788383795.5483947, 1788383796.4299743, 1788383797.3391345, 1788383798.2825499, 1788383799.2567885, 1788383799.8320296]","[1, 6, 1, 6, 1, 6, 1, 6, 5, 1, 1, 3, 2, 2, 4, 4, 3, 3, 3, 4, 5, 6, 1, 1, 6, 1, 6, 6, 6, 2, 1, 2, 6, 3, 1, 3, 2, 1, 4, 2, 2, 1, 1, 4, 2, 1, 6, 6, 3, 3, 1, 6, 1, 3, 1, 2, 1, 6, 3, 4, 6, 4, 4, 1, 2, 6, 4, 4, 4, 2, 6, 5, 3, 1, 2, 3, 1, 5, 1, 3, 3, 4, 1, 6]"
User-008,0,trace_0707,1788383803.9874055,streaming,19408,381,381,0,302,35.94751286506653,117.12695074081421,0.2136300996730202,0.0,0,True,,1788383686.860391,1788383722.8079038,1788383803.9873416,"[1788383722.8079038, 1788383723.4034145, 1788383724.0588982, 1788383724.7460754, 1788383725.4704752, 1788383726.2283862, 1788383727.0167124, 1788383727.841393, 1788383728.6987705, 1788383729.5886643, 1788383730.210536, 1788383730.8107796, 1788383731.4725916, 1788383732.1643856, 1788383732.890117, 1788383733.6520002, 1788383734.4460163, 1788383735.2769635, 1788383736.1375449, 1788383737.1098163, 1788383737.9367085, 1788383738.510598, 1788383739.1561701, 1788383739.8372114, 1788383740.5471141, 1788383741.2920778, 1788383742.0664725, 1788383742.8747005, 1788383743.6666453, 1788383744.2513518, 1788383744.892314, 1788383745.5651257, 1788383746.2702658, 1788383747.0070975, 1788383747.775953, 1788383748.5796943, 1788383749.4162643, 1788383750.2848632, 1788383751.188663, 1788383752.122773, 1788383752.8697212, 1788383753.4555144, 1788383754.1086993, 1788383754.7986507, 1788383755.5209868, 1788383756.273105, 1788383757.053572, 1788383757.8840911, 1788383758.5502305, 1788383759.1542065, 1788383759.8153477, 1788383760.5109332, 1788383761.2363522, 1788383762.0081847, 1788383762.814005, 1788383763.6509824, 1788383764.5192087, 1788383765.4177377, 1788383766.3458872, 1788383767.3052063, 1788383768.2923803, 1788383768.9694495, 1788383769.5626004, 1788383770.226915, 1788383770.9215174, 1788383771.6672854, 1788383772.4425478, 1788383773.2525845, 1788383774.089771, 1788383774.9593856, 1788383775.745393, 1788383776.3336034, 1788383776.9806564, 1788383777.6649034, 1788383778.3799703, 1788383779.127107, 1788383779.9014761, 1788383780.5780785, 1788383781.1773138, 1788383781.8322465, 1788383782.5224843, 1788383783.2434587, 1788383783.9973273, 1788383784.7812457, 1788383785.5992026, 1788383786.2436142, 1788383786.8508313, 1788383787.5357919, 1788383788.253096, 1788383788.9983864, 1788383789.6945755, 1788383790.3085794, 1788383790.9457092, 1788383791.6337423, 1788383792.3556657, 1788383793.1084938, 1788383793.8950617, 1788383794.7033105, 1788383795.5489872, 1788383796.4306006, 1788383797.339758, 1788383798.283215, 1788383799.2575192, 1788383799.8329172, 1788383800.4690843, 1788383801.1647599, 1788383801.8854809, 1788383802.6361403, 1788383803.2634647, 1788383803.3169968, 1788383803.411969, 1788383803.5124936, 1788383803.6016374, 1788383803.6969678, 1788383803.7912753, 1788383803.8860958, 1788383803.9832764]","[1, 4, 2, 3, 4, 3, 3, 2, 2, 2, 4, 2, 1, 2, 2, 1, 3, 4, 6, 2, 2, 2, 6, 4, 4, 3, 6, 3, 6, 2, 3, 4, 1, 5, 3, 3, 2, 4, 1, 1, 2, 1, 2, 3, 3, 2, 3, 2, 1, 1, 2, 5, 6, 1, 2, 4, 1, 2, 2, 3, 4, 5, 2, 2, 6, 5, 2, 5, 2, 2, 5, 2, 1, 3, 1, 6, 6, 2, 5, 6, 6, 4, 4, 2, 4, 2, 2, 6, 3, 6, 6, 6, 2, 4, 1, 1, 1, 2, 2, 2, 5, 1, 1, 1, 6, 6, 6, 6, 6, 3, 6, 6, 3, 6, 6, 6, 3]"
User-015,7,trace_0687,1788383804.1751168,streaming,31527,309,309,480,7,81.37617039680481,116.57664728164673,0.11428726261312311,11.0,0,True,,1788383687.5983992,1788383768.9745696,1788383804.1750464,"[1788383768.9745696, 1788383769.5675216, 1788383770.2322433, 1788383770.926076, 1788383771.6715775, 1788383772.4470487, 1788383773.2574067, 1788383774.0935702, 1788383774.9632266, 1788383775.7491066, 1788383776.3373265, 1788383776.9845042, 1788383777.6687994, 1788383778.3837802, 1788383779.1309783, 1788383779.9053497, 1788383780.5830297, 1788383781.1816652, 1788383781.836682, 1788383782.5269716, 1788383783.2477875, 1788383784.0015838, 1788383784.785669, 1788383785.603551, 1788383786.248971, 1788383786.8551772, 1788383787.5401943, 1788383788.2574658, 1788383789.002764, 1788383789.6995556, 1788383790.3107831, 1788383790.950762, 1788383791.6391878, 1788383792.3600845, 1788383793.112957, 1788383793.8994381, 1788383794.7076237, 1788383795.5534003, 1788383796.4350014, 1788383797.3440838, 1788383798.2875621, 1788383799.2626145, 1788383799.838254, 1788383800.473955, 1788383801.1697636, 1788383801.8905308, 1788383802.6411877, 1788383803.2701442, 1788383803.3231175, 1788383803.4180982, 1788383803.5186274, 1788383803.6078532, 1788383803.7031102, 1788383803.7973444, 1788383803.8922634, 1788383803.9899025, 1788383804.0810797, 1788383804.1738646]","[1, 1, 1, 6, 6, 6, 6, 6, 2, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 2, 2, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 6, 6, 6, 3, 6, 6, 6, 6, 4]"
